,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,kfold
2336,1.8461538461538467,-0.17647058823529393,1.5714285714285714,-0.28571428571428575,0.0,-0.16666666666666666,-0.11392405063291139,-0.6000000000000095,0.09523809523809534,-1.3529411764705883,1.2222222222222214,0.0,0.0,3
2337,0.307692307692308,0.058823529411764754,1.2857142857142856,0.8253968253968254,0.2962962962962963,0.8333333333333334,0.8860759493670886,0.539784946236533,1.4761904761904767,0.4117647058823527,-0.333333333333334,0.0,0.0,3
2338,2.1538461538461546,1.2352941176470589,1.2857142857142856,-0.06349206349206347,7.518518518518518,-1.0,-1.240506329113924,0.8838709677419159,0.4761904761904767,1.6470588235294121,0.22222222222222135,0.0,-1.0,1
2340,0.07692307692307666,-0.23529411764705868,-0.07142857142857148,-0.09523809523809526,-0.18518518518518506,-0.16666666666666666,0.05063291139240506,-0.19139784946237617,1.0476190476190488,0.588235294117647,0.11111111111111067,0.0,0.0,2
2341,1.3846153846153852,0.7647058823529411,-0.7142857142857143,-0.07936507936507936,1.6666666666666665,0.16666666666666666,-0.379746835443038,0.7182795698924447,-0.09523809523809534,0.05882352941176476,-0.6111111111111116,-1.0,-1.0,5
2342,-0.07692307692307666,-0.05882352941176443,-0.07142857142857148,0.8412698412698414,-0.7777777777777778,0.3333333333333333,-0.06329113924050633,-0.7526881720430164,-1.0476190476190466,-0.7647058823529412,1.1111111111111107,2.0,0.0,2
2343,-0.46153846153846134,-0.05882352941176443,-0.5714285714285713,0.4761904761904762,0.148148148148148,0.875,0.5569620253164557,-0.19139784946237617,-0.28571428571428603,0.05882352941176476,-0.05555555555555632,-1.0,0.0,2
2345,-0.3846153846153847,-0.6470588235294117,0.7142857142857141,1.7777777777777777,-0.2962962962962963,0.75,0.13924050632911392,0.4064516129032107,0.33333333333333265,1.2352941176470587,0.0,1.0,0.0,3
2346,0.6153846153846153,2.6176470588235294,-1.6428571428571426,-0.09523809523809526,1.6666666666666665,-0.7916666666666666,-0.9746835443037974,0.539784946236533,0.14285714285714407,1.176470588235294,-0.2777777777777777,0.0,-1.0,1
2347,-0.46153846153846134,-0.17647058823529393,-0.4285714285714285,1.222222222222222,-0.03703703703703706,1.5416666666666667,0.7721518987341772,0.25161290322578117,-0.1904761904761907,0.23529411764705904,-0.22222222222222232,0.0,0.0,1
2349,0.153846153846154,0.29411764705882376,-0.07142857142857148,0.8571428571428572,0.148148148148148,0.4583333333333333,0.620253164556962,0.5741935483870807,1.285714285714286,0.6470588235294118,-0.333333333333334,-1.0,0.0,4
2350,-1.0,-0.6470588235294117,0.35714285714285704,-0.28571428571428575,-0.03703703703703706,-0.8333333333333334,-0.5949367088607594,-0.6236559139784918,2.333333333333335,1.0000000000000002,0.333333333333333,1.0,0.0,3
2351,1.153846153846154,-0.7058823529411762,0.0,-0.31746031746031744,-0.8518518518518517,-0.6666666666666666,-0.34177215189873417,-0.40645161290323456,-2.0,-0.8235294117647061,-0.11111111111111166,-1.0,0.0,3
2352,-0.5384615384615387,-0.17647058823529393,-0.4285714285714285,0.7619047619047619,0.40740740740740744,0.625,0.6075949367088608,0.26021505376342413,0.14285714285714407,-0.5882352941176473,-0.7222222222222223,-1.0,0.0,4
2353,1.5384615384615388,2.1764705882352944,-0.9999999999999998,0.0,1.111111111111111,-1.0,-1.3291139240506329,0.5827956989247237,0.3809523809523814,0.23529411764705904,0.05555555555555534,-1.0,-1.0,4
2354,0.07692307692307666,-0.05882352941176443,0.28571428571428553,0.07936507936507936,-0.7037037037037036,0.25,-0.34177215189873417,-1.0043010752688215,-1.1904761904761907,-1.0588235294117647,0.999999999999999,-1.0,0.0,2
2355,-1.0769230769230773,0.11764705882352951,0.4285714285714285,-0.253968253968254,0.9999999999999998,-0.7083333333333334,-0.27848101265822783,0.10967741935481606,0.5238095238095233,0.4117647058823527,-0.6111111111111116,-1.0,-1.0,4
2357,2.846153846153846,1.3529411764705883,0.5,-0.06349206349206347,0.7037037037037037,0.0,-0.7848101265822784,0.18924731182795348,-0.28571428571428603,1.6470588235294121,0.999999999999999,1.0,-1.0,4
2358,-0.3846153846153847,0.411764705882353,-1.0714285714285714,-0.2698412698412698,0.2592592592592592,-0.75,-0.13924050632911392,-0.19569892473119763,-0.09523809523809534,-0.7058823529411765,-1.0,-1.0,0.0,4
2360,4.230769230769232,1.8235294117647058,1.2857142857142856,0.20634920634920634,1.962962962962963,-1.0,-1.3164556962025316,1.3139784946236088,0.1904761904761907,1.3529411764705883,0.8888888888888884,0.0,-1.0,3
2361,-0.307692307692308,0.17647058823529427,-0.6428571428571428,2.1746031746031744,-0.03703703703703706,0.375,0.189873417721519,0.6473118279569741,0.04761904761904873,0.9411764705882356,0.05555555555555534,0.0,0.0,2
2362,0.6153846153846153,1.5882352941176474,-0.857142857142857,-0.15873015873015872,1.2592592592592593,-0.5,-0.12658227848101267,0.2817204301075076,0.5238095238095233,0.1764705882352943,-0.44444444444444464,-1.0,-1.0,4
2363,-0.307692307692308,-0.4117647058823528,-0.5714285714285713,2.26984126984127,0.0,0.3333333333333333,0.0,0.8967741935483564,-0.6190476190476186,-0.2941176470588235,-0.833333333333333,0.0,0.0,3
2365,-0.6923076923076926,-0.29411764705882343,-0.4285714285714285,-0.2222222222222222,-0.1111111111111112,-0.20833333333333334,-0.0379746835443038,-0.6000000000000095,0.8571428571428581,0.4705882352941175,0.333333333333333,0.0,0.0,4
2366,0.846153846153846,2.1764705882352944,2.785714285714285,-0.12698412698412695,1.8888888888888888,-0.16666666666666666,0.13924050632911392,0.496774193548366,-0.6190476190476186,0.11764705882352952,-0.7222222222222223,-1.0,-1.0,4
2369,0.6923076923076926,2.5294117647058822,-0.9999999999999998,-0.06349206349206347,1.8148148148148147,-0.375,-1.0126582278481013,0.6258064516128906,0.9047619047619047,0.11764705882352952,-0.44444444444444464,-1.0,-1.0,2
2370,3.76923076923077,0.5882352941176472,2.7142857142857135,-0.03174603174603177,1.7777777777777777,-0.5,-1.0506329113924051,0.9698924731182498,-0.5238095238095233,0.588235294117647,0.2777777777777777,0.0,-1.0,5
2371,0.7692307692307694,-0.8823529411764703,0.14285714285714296,-0.28571428571428575,-0.07407407407407413,1.75,0.5569620253164557,-0.7505376344086176,-0.6666666666666674,-0.23529411764705904,0.38888888888888834,0.0,0.0,3
2373,1.5384615384615388,1.0000000000000002,0.0,-0.03174603174603177,1.7037037037037035,-0.4166666666666667,-0.25316455696202533,0.7010752688171827,0.5238095238095233,0.7058823529411765,-0.44444444444444464,0.0,-1.0,5
2374,0.846153846153846,0.9411764705882354,0.21428571428571447,0.8412698412698414,-0.3703703703703704,0.16666666666666666,1.240506329113924,0.5827956989247237,0.4761904761904767,0.7647058823529412,-0.333333333333334,-1.0,0.0,3
2376,1.0769230769230773,0.4705882352941177,1.5714285714285714,-0.19047619047619047,13.555555555555554,-0.8333333333333334,-1.1645569620253164,0.6473118279569741,-0.714285714285714,3.2352941176470593,-0.666666666666667,0.0,-1.0,3
2380,0.07692307692307666,0.5882352941176472,3.4285714285714284,-0.253968253968254,5.444444444444445,-0.25,-0.35443037974683544,-0.5956989247311881,-0.1904761904761907,-0.2941176470588235,0.11111111111111067,0.0,0.0,1
2381,1.0000000000000007,-0.8823529411764703,-0.35714285714285704,-0.2380952380952381,0.07407407407407413,1.125,0.8987341772151899,-0.06236559139785157,0.0,0.6470588235294118,-0.44444444444444464,0.0,0.0,3
2382,-0.7692307692307694,-0.5294117647058821,0.5,-0.2698412698412698,-0.48148148148148134,0.3333333333333333,-0.17721518987341772,-1.3419354838709603,-0.4761904761904767,0.05882352941176476,1.333333333333332,0.0,0.0,2
2383,-0.46153846153846134,2.352941176470588,-2.214285714285714,-0.2142857142857143,0.2962962962962963,-0.9166666666666666,-1.3417721518987342,-0.7032258064516292,1.2380952380952395,0.11764705882352952,1.4444444444444438,0.0,-1.0,4
2384,2.0,0.5294117647058825,0.0,-0.07936507936507936,1.8148148148148147,-0.5416666666666666,-0.8734177215189873,0.7118279569892244,-0.09523809523809534,1.1176470588235292,-0.166666666666667,1.0,-1.0,5
2387,-0.6923076923076926,-0.05882352941176443,-0.4285714285714285,1.5714285714285716,0.2592592592592592,0.20833333333333334,0.8987341772151899,0.6473118279569741,0.1904761904761907,-0.4705882352941178,-0.7222222222222223,-2.0,0.0,3
2388,-0.307692307692308,0.5882352941176472,-0.21428571428571405,0.9841269841269841,-0.40740740740740744,-0.7916666666666666,-0.3291139240506329,-0.6086021505376286,-0.6666666666666674,-0.9411764705882356,0.999999999999999,0.0,0.0,2
2390,0.153846153846154,-0.05882352941176443,0.5,-0.15873015873015872,0.18518518518518506,-0.25,0.4810126582278481,-0.7935483870967845,-0.3809523809523814,0.05882352941176476,0.4444444444444437,-1.0,0.0,5
2391,-0.3846153846153847,-0.11764705882352919,-0.857142857142857,0.5714285714285714,-0.07407407407407413,2.875,0.7215189873417721,-0.2688172043010909,-0.23809523809523728,-1.0,-0.11111111111111166,0.0,0.0,5
2393,0.846153846153846,3.4117647058823533,-2.214285714285714,-0.12698412698412695,1.3703703703703705,-0.7916666666666666,-1.1012658227848102,0.35913978494622234,0.1904761904761907,-0.05882352941176476,-0.2777777777777777,-1.0,-1.0,3
2394,-0.46153846153846134,-0.29411764705882343,-0.6428571428571428,-0.2380952380952381,-0.3333333333333333,0.375,0.4936708860759494,-0.32043010752690076,0.9523809523809534,0.23529411764705904,-0.22222222222222232,0.0,0.0,2
2395,-1.0,-0.23529411764705868,-0.35714285714285704,1.507936507936508,0.07407407407407413,0.9791666666666666,0.02531645569620253,0.4344086021505144,-0.6190476190476186,-0.35294117647058826,-0.5,0.0,0.0,4
2396,0.3846153846153847,2.735294117647059,-2.214285714285714,-0.17460317460317462,1.3703703703703705,-0.9583333333333334,-1.3417721518987342,0.3935483870967702,0.6190476190476186,-0.11764705882352952,-0.333333333333334,-2.0,-1.0,2
2397,-0.6153846153846153,0.3529411764705882,-0.7857142857142856,2.396825396825397,0.8148148148148149,0.16666666666666666,0.5063291139240507,0.9010752688171779,-0.28571428571428603,-0.05882352941176476,-0.833333333333333,0.0,0.0,3
2398,-1.4615384615384621,-0.35294117647058804,-0.9285714285714285,-0.31746031746031744,0.22222222222222213,-0.6666666666666666,-0.24050632911392406,-1.1462365591397865,0.04761904761904873,-0.7058823529411765,0.666666666666666,-1.0,0.0,5
2399,-0.6153846153846153,0.23529411764705901,-0.28571428571428553,0.3015873015873016,-0.40740740740740744,0.041666666666666664,0.20253164556962025,-0.47096774193548496,-0.04761904761904661,-0.5294117647058826,0.05555555555555534,1.0,0.0,3
2400,-0.153846153846154,-0.47058823529411753,0.0,-0.015873015873015886,-0.03703703703703706,0.4583333333333333,0.0379746835443038,-0.7720430107527011,-0.6666666666666674,0.8235294117647061,0.333333333333333,1.0,0.0,2
2401,-0.6153846153846153,0.3529411764705882,-0.4285714285714285,2.444444444444444,0.148148148148148,-0.041666666666666664,0.810126582278481,0.9827956989247142,-0.3809523809523814,0.6470588235294118,-0.5555555555555554,0.0,0.0,3
2402,2.538461538461539,0.29411764705882376,1.5,-0.03174603174603177,4.148148148148148,-0.5833333333333334,-0.5443037974683544,1.0559139784946074,-0.14285714285714196,0.7647058823529412,-0.5,-1.0,-1.0,5
2403,-0.846153846153846,-0.17647058823529393,0.642857142857143,-0.2698412698412698,0.0,-0.7083333333333334,0.26582278481012656,-0.08387096774193502,1.1428571428571441,0.11764705882352952,0.05555555555555534,-1.0,0.0,1
2404,-0.6923076923076926,1.7058823529411762,-0.5714285714285713,-0.07936507936507936,-0.1111111111111112,-0.5416666666666666,-0.6075949367088608,-0.29462365591399586,1.1904761904761907,0.8235294117647061,1.2222222222222214,0.0,-1.0,3
2405,1.2307692307692306,0.29411764705882376,0.35714285714285704,-0.253968253968254,-0.07407407407407413,-0.75,0.012658227848101266,0.14408602150536393,-0.1904761904761907,-0.23529411764705904,-0.5,-2.0,0.0,4
2406,0.0,-0.9411764705882351,0.4285714285714285,1.5634920634920635,-0.18518518518518506,0.2916666666666667,-0.16455696202531644,0.19784946236557255,-0.7619047619047628,0.23529411764705904,0.22222222222222135,0.0,0.0,5
2407,-0.6153846153846153,0.058823529411764754,0.7857142857142856,-0.12698412698412695,-0.40740740740740744,-0.041666666666666664,0.12658227848101267,-1.0301075268817264,-0.3809523809523814,-0.7647058823529412,0.7222222222222213,0.0,0.0,4
2409,-0.07692307692307666,0.29411764705882376,-0.07142857142857148,0.2698412698412699,-0.6666666666666665,0.20833333333333334,0.379746835443038,-0.6967741935483851,0.714285714285714,-0.11764705882352952,1.1111111111111107,1.0,0.0,5
2410,-1.0769230769230773,-0.6176470588235292,1.2857142857142856,-0.30158730158730157,-0.6296296296296297,-0.041666666666666664,-0.012658227848101266,-0.6645161290322599,1.6190476190476186,-0.35294117647058826,0.0,0.0,0.0,2
2411,0.23076923076923067,0.5294117647058825,-0.7142857142857143,-0.15873015873015872,1.222222222222222,-0.9166666666666666,-1.0506329113924051,0.26021505376342413,0.5714285714285721,-0.23529411764705904,-0.44444444444444464,-1.0,-1.0,4
2412,-0.3846153846153847,-0.4117647058823528,-0.4285714285714285,2.2380952380952386,0.1111111111111112,0.625,0.25316455696202533,1.120430107526858,0.428571428571428,-0.8235294117647061,-0.833333333333333,-1.0,0.0,5
2413,-0.846153846153846,-0.47058823529411753,0.0,-0.19047619047619047,-0.5185185185185184,0.6666666666666666,0.3037974683544304,-1.0860215053763338,0.6666666666666674,-0.05882352941176476,1.333333333333332,0.0,0.0,5
2414,0.0,-0.764705882352941,0.35714285714285704,-0.06349206349206347,-0.6666666666666665,-0.041666666666666664,-0.25316455696202533,-0.7806451612903201,-0.4761904761904767,-0.8235294117647061,0.499999999999999,1.0,0.0,2
2415,0.07692307692307666,0.823529411764706,-0.07142857142857148,0.5714285714285714,-0.8148148148148147,-0.5833333333333334,0.25316455696202533,-0.7806451612903201,-0.14285714285714196,-0.2941176470588235,1.2777777777777768,0.0,0.0,1
2418,-0.23076923076923067,-0.8235294117647057,0.07142857142857148,0.7777777777777779,-0.48148148148148134,-0.5,-0.46835443037974683,0.04946236559138717,0.3809523809523814,-1.1764705882352944,-0.166666666666667,0.0,0.0,3
2419,-0.153846153846154,0.0,0.07142857142857148,-0.19047619047619047,-0.5555555555555555,-0.4583333333333333,0.1518987341772152,-0.8473118279569931,-0.7619047619047628,0.6470588235294118,0.499999999999999,0.0,0.0,1
2420,-0.07692307692307666,0.058823529411764754,0.14285714285714296,0.17460317460317454,-0.44444444444444425,-0.125,0.46835443037974683,-0.5139784946236519,0.1904761904761907,1.6470588235294121,1.1111111111111107,2.0,0.0,4
2421,1.5384615384615388,2.911764705882353,-0.5,-0.20634920634920637,1.148148148148148,-0.7916666666666666,-1.2278481012658229,0.4365591397849371,0.3809523809523814,0.9411764705882356,-0.166666666666667,-1.0,-1.0,3
2423,-1.307692307692308,0.411764705882353,-0.28571428571428553,0.5238095238095238,-0.7037037037037036,0.4583333333333333,0.17721518987341772,-0.6516129032258194,0.7619047619047628,-0.6470588235294118,0.7222222222222213,0.0,0.0,4
2424,-1.0,-0.5294117647058821,-0.07142857142857148,-0.07936507936507936,-0.03703703703703706,0.375,0.08860759493670886,-0.4580645161290444,0.6190476190476186,-0.05882352941176476,-0.22222222222222232,0.0,0.0,2
2425,-0.23076923076923067,0.411764705882353,-0.35714285714285704,0.7777777777777779,-0.48148148148148134,0.4166666666666667,0.06329113924050633,-0.7956989247311833,-1.0476190476190466,-1.235294117647059,1.0555555555555542,1.0,0.0,5
2426,0.0,1.0588235294117645,-1.714285714285714,-0.30158730158730157,-0.44444444444444425,-0.5,0.4177215189873418,-0.8365591397849514,-0.9047619047619047,-1.0,0.11111111111111067,-1.0,0.0,3
2427,2.307692307692308,1.764705882352941,0.0,-0.12698412698412695,1.5925925925925923,-0.125,-0.7088607594936709,0.9698924731182498,-0.14285714285714196,0.7058823529411765,-0.05555555555555632,0.0,-1.0,2
2428,-0.153846153846154,2.058823529411765,-1.4999999999999998,-0.14285714285714285,1.4074074074074074,-0.4583333333333333,-0.21518987341772153,0.15268817204300686,0.6190476190476186,0.05882352941176476,-0.05555555555555632,-1.0,-1.0,4
2429,-0.7692307692307694,-0.4117647058823528,-0.21428571428571405,-0.30158730158730157,-0.48148148148148134,0.75,-0.35443037974683544,-1.3483870967741807,0.04761904761904873,-0.7647058823529412,1.2777777777777768,0.0,0.0,1
2430,0.46153846153846134,-0.7058823529411762,1.0714285714285714,-0.33333333333333337,-0.40740740740740744,1.4166666666666667,0.3670886075949367,-0.7806451612903201,-0.9047619047619047,-0.5882352941176473,0.22222222222222135,0.0,0.0,2
2431,0.7692307692307694,0.4705882352941177,0.07142857142857148,-0.2222222222222222,-0.2592592592592592,0.125,0.6075949367088608,-0.621505376344093,-1.0,0.23529411764705904,0.5555555555555554,1.0,0.0,4
2433,0.846153846153846,1.676470588235294,-0.6428571428571428,-0.14285714285714285,1.111111111111111,-0.7083333333333334,-0.6708860759493671,0.38924731182794875,0.3809523809523814,0.0,-0.6111111111111116,-1.0,-1.0,1
2434,-0.07692307692307666,0.8823529411764707,0.7857142857142856,0.873015873015873,0.03703703703703706,-0.7916666666666666,0.3670886075949367,0.539784946236533,0.5238095238095233,-0.2941176470588235,-0.44444444444444464,0.0,0.0,5
2435,0.23076923076923067,-0.764705882352941,0.28571428571428553,-0.2380952380952381,-0.40740740740740744,0.0,-0.12658227848101267,-0.3161290322580793,0.28571428571428603,0.0,-0.05555555555555632,0.0,0.0,1
2436,-0.23076923076923067,-0.9999999999999999,-0.07142857142857148,0.34920634920634924,0.03703703703703706,0.375,-0.06329113924050633,-0.29462365591399586,0.5714285714285721,-0.41176470588235303,-0.11111111111111166,1.0,0.0,4
2437,0.153846153846154,-0.6470588235294117,0.7142857142857141,-0.28571428571428575,0.03703703703703706,0.5,-0.26582278481012656,-0.6430107526881764,-0.33333333333333265,-0.35294117647058826,0.05555555555555534,-1.0,0.0,2
2440,0.307692307692308,-0.5294117647058821,0.35714285714285704,-0.28571428571428575,-0.3333333333333333,0.625,-0.08860759493670886,-0.4924731182795684,0.714285714285714,-1.0,-0.22222222222222232,0.0,0.0,5
2441,0.3846153846153847,1.8235294117647058,-2.0,-0.19047619047619047,1.7777777777777777,-0.16666666666666666,-0.24050632911392406,0.02365591397848225,0.6666666666666674,0.1764705882352943,-0.11111111111111166,-1.0,-1.0,2
2442,-2.384615384615385,-0.3823529411764704,0.642857142857143,0.19047619047619052,-0.6296296296296297,0.0,0.0,-1.2666666666666682,1.714285714285714,-0.8823529411764708,1.3888888888888884,2.0,0.0,1
2443,-0.6153846153846153,1.0000000000000002,-0.14285714285714296,-0.14285714285714285,0.9999999999999998,0.125,-0.25316455696202533,0.1913978494623523,0.5714285714285721,0.6470588235294118,-0.2777777777777777,-1.0,-1.0,5
2444,-0.5384615384615387,0.647058823529412,-0.5,0.33333333333333326,-0.40740740740740744,0.5833333333333334,0.16455696202531644,-0.6516129032258194,0.14285714285714407,-0.41176470588235303,0.5555555555555554,0.0,0.0,3
2445,0.153846153846154,-0.4117647058823528,1.2857142857142856,-0.31746031746031744,-0.07407407407407413,0.20833333333333334,0.27848101265822783,-1.05161290322581,-0.7619047619047628,-1.0,1.333333333333332,0.0,0.0,1
2447,0.6153846153846153,-0.17647058823529393,1.2857142857142856,0.03174603174603177,-0.7407407407407407,-0.041666666666666664,-0.3924050632911392,-0.6430107526881764,-0.8571428571428581,-1.1176470588235294,0.5555555555555554,1.0,0.0,4
2448,-0.3846153846153847,0.411764705882353,-0.21428571428571405,0.03174603174603177,-0.3703703703703704,0.0,0.012658227848101266,-0.8795698924731183,0.1904761904761907,0.8235294117647061,1.166666666666666,2.0,0.0,4
2449,-0.307692307692308,-0.47058823529411753,1.2857142857142856,2.4047619047619047,-0.18518518518518506,0.5,0.5063291139240507,1.0344086021505239,0.33333333333333265,-0.7058823529411765,-0.8888888888888893,0.0,0.0,1
2450,0.0,0.17647058823529427,-0.28571428571428553,0.6507936507936507,-0.7407407407407407,0.3333333333333333,0.05063291139240506,-0.6967741935483851,-0.28571428571428603,0.5294117647058822,1.2777777777777768,1.0,0.0,1
2451,-0.3846153846153847,-0.5882352941176469,-0.07142857142857148,-0.34920634920634924,-0.14814814814814825,0.16666666666666666,0.3291139240506329,-0.27741935483871,1.0,-0.7058823529411765,-0.666666666666667,0.0,0.0,1
2454,0.307692307692308,0.0,0.5,-0.20634920634920637,0.5555555555555555,-0.8333333333333334,-1.1139240506329113,0.4107526881720322,0.9523809523809534,0.11764705882352952,-0.44444444444444464,0.0,-1.0,3
2455,0.07692307692307666,0.5294117647058825,-0.14285714285714296,1.6825396825396826,-0.22222222222222213,0.041666666666666664,0.24050632911392406,-0.06021505376345277,-0.9047619047619047,2.6470588235294117,0.999999999999999,0.0,0.0,4
2456,0.0,-0.29411764705882343,0.35714285714285704,0.3015873015873016,1.3333333333333333,-0.7916666666666666,0.189873417721519,-0.14838709677420925,0.5714285714285721,-0.8235294117647061,0.2777777777777777,0.0,0.0,3
2458,2.846153846153846,0.3529411764705882,1.5714285714285714,-0.06349206349206347,0.851851851851852,-1.0,-1.2911392405063291,0.496774193548366,-0.28571428571428603,0.8235294117647061,0.38888888888888834,2.0,-1.0,3
2459,4.461538461538463,0.058823529411764754,3.071428571428571,-0.06349206349206347,1.7777777777777777,-0.8333333333333334,-1.139240506329114,0.9698924731182498,-0.04761904761904661,1.5294117647058825,0.2777777777777777,1.0,-1.0,1
2461,0.7692307692307694,-0.23529411764705868,0.857142857142857,-0.20634920634920637,0.7407407407407408,-0.2916666666666667,-0.8607594936708861,-0.06236559139785157,0.8095238095238093,0.5294117647058822,0.8888888888888884,0.0,-1.0,4
2462,-0.153846153846154,1.5882352941176474,-0.6428571428571428,-0.19047619047619047,0.9999999999999998,-0.5833333333333334,-1.1898734177215189,-0.10967741935483995,0.9047619047619047,1.8235294117647056,0.499999999999999,0.0,-1.0,3
2463,2.538461538461539,1.411764705882353,1.214285714285714,-0.07936507936507936,0.5925925925925926,-0.9583333333333334,-1.1772151898734178,1.0559139784946074,-0.428571428571428,0.4705882352941175,-0.5555555555555554,0.0,-1.0,4
2464,-0.846153846153846,-0.47058823529411753,-0.21428571428571405,0.2539682539682539,0.22222222222222213,0.4583333333333333,1.0253164556962024,0.3247311827956745,2.42857142857143,1.1176470588235292,-0.166666666666667,-2.0,0.0,4
2465,-1.0,-0.23529411764705868,-0.35714285714285704,1.507936507936508,0.07407407407407413,0.9791666666666666,-0.1518987341772152,0.4344086021505144,-0.6190476190476186,-0.35294117647058826,-0.5,0.0,0.0,4
2466,0.0,0.058823529411764754,0.5,1.888888888888889,-0.5555555555555555,1.2916666666666667,0.7974683544303798,0.7333333333333079,-0.14285714285714196,0.588235294117647,-0.5555555555555554,1.0,0.0,5
2467,0.6923076923076926,-0.4117647058823528,1.2857142857142856,0.12698412698412695,-0.18518518518518506,-0.125,-0.16455696202531644,-0.40645161290323456,-0.5238095238095233,-0.7058823529411765,0.11111111111111067,-1.0,0.0,4
2468,-0.307692307692308,1.5882352941176474,-1.214285714285714,-0.09523809523809526,0.6296296296296297,-0.6666666666666666,-1.1265822784810127,-0.19784946236559642,1.0,0.6470588235294118,0.7777777777777767,1.0,-1.0,2
2469,0.07692307692307666,2.323529411764706,0.28571428571428553,-0.15873015873015872,1.5185185185185182,-0.8333333333333334,-0.3291139240506329,0.30322580645159103,0.33333333333333265,0.6470588235294118,-0.5,-1.0,-1.0,1
2470,-0.23076923076923067,-0.47058823529411753,0.07142857142857148,0.38095238095238104,0.0,0.0,0.27848101265822783,0.02365591397848225,0.8571428571428581,-0.2941176470588235,-0.333333333333334,0.0,0.0,4
2471,-0.307692307692308,-1.2058823529411762,0.14285714285714296,-0.253968253968254,-0.40740740740740744,-0.5,-0.11392405063291139,-0.3935483870967702,0.28571428571428603,0.588235294117647,-0.44444444444444464,0.0,0.0,4
2472,-0.23076923076923067,0.11764705882352951,0.14285714285714296,-0.15873015873015872,-0.5185185185185184,-0.7083333333333334,-0.5569620253164557,-0.9139784946236662,0.3809523809523814,0.8235294117647061,1.2222222222222214,0.0,0.0,5
2473,-0.7692307692307694,-0.05882352941176443,1.5,0.507936507936508,-0.7037037037037036,0.3333333333333333,-0.17721518987341772,-0.705376344086028,0.33333333333333265,0.0,0.833333333333333,1.0,0.0,5
2474,-0.307692307692308,0.23529411764705901,-0.5,2.0714285714285716,-0.07407407407407413,0.08333333333333333,0.3670886075949367,0.7161290322580459,-0.6190476190476186,0.05882352941176476,-0.6111111111111116,-1.0,0.0,3
2475,-0.6153846153846153,2.058823529411765,-1.5714285714285714,-0.07936507936507936,1.2592592592592593,-0.5833333333333334,-1.1645569620253164,0.10537634408601848,1.714285714285714,0.7058823529411765,0.9444444444444436,-1.0,-1.0,4
2476,0.7692307692307694,2.5588235294117645,-0.5,-0.03174603174603177,1.3333333333333333,-0.7916666666666666,-0.7088607594936709,0.4215053763440739,0.6666666666666674,0.2941176470588238,-0.166666666666667,0.0,-1.0,4
2477,2.307692307692308,-0.5294117647058821,0.5714285714285715,-0.253968253968254,0.1111111111111112,-0.4166666666666667,0.43037974683544306,-0.19139784946237617,-1.0,-0.5294117647058826,0.05555555555555534,0.0,0.0,5
2478,-0.23076923076923067,-0.05882352941176443,-0.21428571428571405,-0.09523809523809526,-1.2962962962962963,0.2916666666666667,-0.22784810126582278,-0.9139784946236662,0.23809523809523728,-0.7058823529411765,0.7777777777777767,1.0,0.0,5
2481,-0.46153846153846134,-0.11764705882352919,1.2857142857142856,0.6825396825396826,-0.03703703703703706,1.0,1.1139240506329113,0.15268817204300686,0.14285714285714407,-0.4705882352941178,-0.6111111111111116,0.0,0.0,2
2482,-0.07692307692307666,1.6470588235294115,-2.214285714285714,-0.03174603174603177,1.2592592592592593,-0.3333333333333333,-0.9746835443037974,0.06236559139782769,0.9523809523809534,0.05882352941176476,0.2777777777777777,-1.0,-1.0,4
2483,0.153846153846154,1.0588235294117645,-1.0714285714285714,0.4603174603174604,0.03703703703703706,-0.625,0.08860759493670886,-0.13118279569892338,-0.5714285714285721,-0.11764705882352952,-0.2777777777777777,-1.0,0.0,4
2484,0.07692307692307666,-0.6470588235294117,1.2857142857142856,-0.2698412698412698,-0.5185185185185184,-0.7083333333333334,-0.5822784810126582,-0.8967741935483803,-0.7619047619047628,0.11764705882352952,0.5555555555555554,1.0,0.0,2
2485,4.846153846153848,0.823529411764706,1.9285714285714282,-0.17460317460317462,0.851851851851852,-0.5833333333333334,-0.9873417721518988,1.1849462365591081,-0.714285714285714,-0.11764705882352952,-0.7222222222222223,-1.0,-1.0,1
2486,1.3846153846153852,1.8823529411764706,-1.214285714285714,-0.09523809523809526,0.7407407407407408,-0.7916666666666666,-0.9620253164556962,0.43225806451611565,-0.09523809523809534,0.4705882352941175,-0.44444444444444464,-1.0,-1.0,4
2487,-1.2307692307692306,0.0,0.5,-0.28571428571428575,-0.6666666666666665,0.08333333333333333,0.17721518987341772,-1.27741935483871,0.33333333333333265,-0.8823529411764708,1.166666666666666,0.0,0.0,4
2489,0.46153846153846134,1.1176470588235294,-0.21428571428571405,1.1746031746031746,0.07407407407407413,1.1666666666666667,1.1012658227848102,0.5569892473118188,0.14285714285714407,-0.35294117647058826,-0.5555555555555554,-1.0,0.0,1
2490,2.538461538461539,0.17647058823529427,1.0,0.5396825396825398,0.9629629629629627,-1.0,-1.3291139240506329,0.5827956989247237,0.09523809523809534,1.8235294117647056,1.2777777777777768,2.0,-1.0,3
